,file,index,rt,pacmanPos,pacman_dir,level_0_y,first_pos,next_eat_rwd_fill,dis
220,17-1-Omega-29-Aug-2019-1.csv,336.0,-26.0,"(7, 27)",left,4445917,"(10, 27)","(4, 30)",6.0
221,17-2-Omega-29-Jul-2019-1.csv,7.0,49.0,"(7, 27)",left,4450318,"(13, 27)","(8, 24)",4.0
222,17-4-Omega-29-Jul-2019-1.csv,8.0,-25.0,"(7, 27)",left,4454075,"(13, 27)","(6, 24)",4.0
223,17-5-Omega-31-Jul-2019-1.csv,7.0,1.0,"(7, 27)",left,4486215,"(13, 27)","(7, 8)",19.0
224,18-3-Omega-01-Jun-2019-1.csv,8.0,10.0,"(7, 27)",left,4492296,"(13, 27)","(7, 13)",14.0
225,18-5-Omega-02-Aug-2019-1.csv,7.0,-31.0,"(7, 27)",left,4507775,"(13, 27)",,
226,18-4-Omega-03-Sep-2019-1.csv,7.0,135.0,"(7, 27)",left,4543568,"(13, 27)","(5, 24)",5.0
227,18-3-Omega-04-Jun-2019-1.csv,7.0,71.0,"(7, 27)",left,4559495,"(13, 27)","(7, 20)",7.0
228,18-3-Omega-11-Jun-2019-1.csv,9.0,127.0,"(7, 27)",left,4629859,"(13, 27)","(7, 23)",4.0
229,18-4-Omega-14-Aug-2019-1.csv,9.0,-10.0,"(7, 27)",left,4671836,"(10, 27)","(6, 30)",4.0
230,18-2-Omega-15-Jun-2019-1.csv,7.0,4.0,"(7, 27)",left,4701455,"(13, 27)",,
231,18-3-Omega-16-Jul-2019-1.csv,8.0,-36.0,"(7, 27)",left,4717872,"(13, 27)","(10, 5)",25.0
232,18-7-Omega-16-Jul-2019-1.csv,7.0,74.0,"(7, 27)",left,4721981,"(13, 27)",,
233,18-3-Omega-17-Jul-2019-1.csv,8.0,-34.0,"(7, 27)",left,4737858,"(10, 27)","(6, 30)",4.0
234,18-2-Omega-17-Jun-2019-1.csv,24.0,46.0,"(7, 27)",left,4746833,"(10, 27)","(6, 24)",4.0
235,18-3-Omega-17-Jun-2019-1.csv,7.0,34.0,"(7, 27)",left,4747475,"(13, 27)","(8, 24)",4.0
236,18-5-Omega-17-Jun-2019-1.csv,7.0,-36.0,"(7, 27)",left,4750427,"(13, 27)",,
237,18-6-Omega-19-Jun-2019-3.csv,7.0,-3.0,"(7, 27)",left,4781000,"(10, 27)",,
238,18-4-Omega-24-Jun-2019-1.csv,16.0,34.0,"(7, 27)",left,4838123,"(10, 27)",,
239,18-4-Omega-25-Jul-2019-1.csv,7.0,-21.0,"(7, 27)",left,4846836,"(10, 27)",,
240,18-7-Omega-25-Jun-2019-1.csv,7.0,-2.0,"(7, 27)",left,4856693,"(13, 27)","(16, 8)",28.0
241,18-1-Omega-26-Aug-2019-1.csv,7.0,103.0,"(7, 27)",left,4857781,"(13, 27)","(7, 21)",6.0
242,18-3-Omega-26-Jul-2019-1.csv,7.0,1.0,"(7, 27)",left,4875222,"(13, 27)","(7, 10)",17.0
243,18-5-Omega-29-Jul-2019-1.csv,8.0,7.0,"(7, 27)",left,4919815,"(13, 27)","(6, 24)",4.0
244,18-7-Omega-29-Jul-2019-1.csv,8.0,-18.0,"(7, 27)",left,4921827,"(13, 27)","(6, 5)",23.0
245,18-2-Omega-30-Aug-2019-1.csv,7.0,115.0,"(7, 27)",left,4927403,"(13, 27)","(7, 20)",7.0
246,19-3-Omega-01-Jun-2019-1.csv,7.0,60.0,"(7, 27)",left,4961197,"(13, 27)","(5, 24)",5.0
247,19-4-Omega-02-Jul-2019-1.csv,61.0,30.0,"(7, 27)",left,4980787,"(10, 27)","(6, 30)",4.0
248,19-2-Omega-02-Jun-2019-2.csv,9.0,123.0,"(7, 27)",left,4985412,"(13, 27)","(6, 24)",4.0
249,19-4-Omega-06-Aug-2019-1.csv,7.0,-20.0,"(7, 27)",left,5060306,"(13, 27)","(9, 9)",20.0
250,19-4-Omega-06-Jun-2019-1.csv,7.0,88.0,"(7, 27)",left,5069752,"(13, 27)","(7, 21)",6.0
251,19-6-Omega-09-Jul-2019-1.csv,7.0,131.0,"(7, 27)",left,5082867,"(13, 27)","(3, 12)",19.0
252,19-2-Omega-10-Jun-2019-1.csv,9.0,135.0,"(7, 27)",left,5084511,"(13, 27)","(7, 22)",5.0
253,19-2-Omega-15-Aug-2019-1.csv,8.0,72.0,"(7, 27)",left,5136376,"(13, 27)","(6, 24)",4.0
254,19-6-Omega-15-Aug-2019-1.csv,7.0,-40.0,"(7, 27)",left,5142375,"(10, 27)","(2, 29)",9.0
255,19-2-Omega-16-Aug-2019-1.csv,7.0,-33.0,"(7, 27)",left,5170905,"(13, 27)","(5, 9)",20.0
256,19-1-Omega-18-Jul-2019-2.csv,131.0,36.0,"(7, 27)",left,5215676,"(10, 27)","(7, 19)",8.0
257,19-7-Omega-21-Aug-2019-1.csv,8.0,51.0,"(7, 27)",left,5262076,"(13, 27)",,
258,19-1-Omega-24-Jun-2019-1.csv,121.0,-10.0,"(7, 27)",left,5289693,"(10, 27)","(7, 19)",8.0
259,19-6-Omega-24-Jun-2019-1.csv,7.0,23.0,"(7, 27)",left,5297722,"(13, 27)","(5, 24)",5.0
260,19-3-Omega-26-Aug-2019-1.csv,7.0,37.0,"(7, 27)",left,5326203,"(13, 27)","(3, 24)",7.0
261,19-2-Omega-28-Aug-2019-1.csv,7.0,95.0,"(7, 27)",left,5353480,"(13, 27)","(7, 22)",5.0
262,19-4-Omega-29-Jul-2019-1.csv,7.0,45.0,"(7, 27)",left,5383693,"(13, 27)","(6, 24)",4.0
263,19-4-Omega-30-Jun-2019-1.csv,7.0,-35.0,"(7, 27)",left,5403001,"(10, 27)","(2, 32)",10.0
264,19-6-Omega-30-Jun-2019-1.csv,9.0,131.0,"(7, 27)",left,5404930,"(13, 27)",,
265,2-2-Omega-02-Jun-2019-2.csv,62.0,18.0,"(7, 27)",left,5457678,"(10, 27)","(7, 20)",7.0
266,2-5-Omega-02-Sep-2019-2.csv,7.0,-6.0,"(7, 27)",left,5467521,"(13, 27)","(5, 9)",20.0
267,2-6-Omega-02-Sep-2019-2.csv,7.0,19.0,"(7, 27)",left,5468996,"(10, 27)","(6, 30)",4.0
268,2-6-Omega-03-Jun-2019-1.csv,7.0,131.0,"(7, 27)",left,5475721,"(13, 27)","(4, 24)",6.0
269,2-3-Omega-04-Jul-2019-1.csv,8.0,-29.0,"(7, 27)",left,5495011,"(13, 27)","(4, 12)",18.0
270,2-5-Omega-04-Jul-2019-1.csv,8.0,-22.0,"(7, 27)",left,5498812,"(10, 27)","(5, 30)",5.0
271,2-4-Omega-05-Aug-2019-1.csv,7.0,105.0,"(7, 27)",left,5516127,"(13, 27)","(7, 23)",4.0
272,2-5-Omega-06-Aug-2019-1.csv,7.0,40.0,"(7, 27)",left,5548043,"(10, 27)","(6, 30)",4.0
273,2-4-Omega-06-Jun-2019-1.csv,7.0,127.0,"(7, 27)",left,5555815,"(13, 27)","(7, 23)",4.0
274,2-5-Omega-10-Jun-2019-1.csv,7.0,-28.0,"(7, 27)",left,5575880,"(10, 27)","(3, 30)",7.0
275,2-3-Omega-11-Jun-2019-1.csv,7.0,132.0,"(7, 27)",left,5584948,"(13, 27)","(7, 21)",6.0
276,2-5-Omega-12-Aug-2019-1.csv,6.0,-21.0,"(7, 27)",left,5595067,"(10, 27)","(5, 30)",5.0
277,2-4-Omega-13-Aug-2019-1.csv,7.0,-15.0,"(7, 27)",left,5606112,"(10, 27)","(4, 30)",6.0
278,2-3-Omega-13-Jun-2019-1.csv,8.0,105.0,"(7, 27)",left,5613780,"(13, 27)","(7, 23)",4.0
279,2-4-Omega-13-Jun-2019-1.csv,7.0,79.0,"(7, 27)",left,5614911,"(13, 27)","(5, 12)",17.0
280,2-4-Omega-15-Jul-2019-1.csv,7.0,-34.0,"(7, 27)",left,5644994,"(13, 27)","(5, 9)",20.0
281,2-5-Omega-15-Jul-2019-1.csv,8.0,-4.0,"(7, 27)",left,5646126,"(13, 27)","(15, 9)",26.0
282,2-4-Omega-16-Aug-2019-1.csv,8.0,-25.0,"(7, 27)",left,5664501,"(13, 27)","(5, 9)",20.0
283,2-3-Omega-16-Jul-2019-1.csv,8.0,28.0,"(7, 27)",left,5674768,"(13, 27)","(5, 12)",17.0
284,2-7-Omega-17-Jul-2019-1.csv,7.0,-55.0,"(7, 27)",left,5698769,"(13, 27)","(2, 24)",8.0
285,2-7-Omega-18-Jul-2019-2.csv,8.0,52.0,"(7, 27)",left,5722574,"(13, 27)",,
286,2-2-Omega-19-Aug-2019-1.csv,19.0,26.0,"(7, 27)",left,5728565,"(10, 27)","(6, 30)",4.0
287,2-5-Omega-19-Aug-2019-1.csv,7.0,23.0,"(7, 27)",left,5732918,"(13, 27)","(6, 12)",16.0
288,2-3-Omega-19-Jun-2019-3.csv,8.0,-34.0,"(7, 27)",left,5749622,"(13, 27)","(13, 7)",26.0
289,2-5-Omega-20-Aug-2019-1.csv,8.0,54.0,"(7, 27)",left,5762461,"(13, 27)","(11, 9)",22.0
290,2-6-Omega-22-Jul-2019-1.csv,7.0,-5.0,"(7, 27)",left,5800290,"(13, 27)","(2, 6)",26.0
291,2-8-Omega-25-Jul-2019-1.csv,7.0,0.0,"(7, 27)",left,5828266,"(13, 27)","(10, 9)",21.0
292,2-4-Omega-26-Aug-2019-1.csv,6.0,21.0,"(7, 27)",left,5847057,"(10, 27)","(5, 30)",5.0
293,2-3-Omega-30-Jun-2019-1.csv,7.0,-6.0,"(7, 27)",left,5920447,"(13, 27)","(4, 24)",6.0
294,20-2-Omega-01-Jun-2019-1.csv,8.0,46.0,"(7, 27)",left,5937853,"(13, 27)","(7, 18)",9.0
295,20-3-Omega-01-Jun-2019-1.csv,8.0,3.0,"(7, 27)",left,5938865,"(13, 27)","(7, 16)",11.0
296,20-5-Omega-01-Jun-2019-1.csv,7.0,5.0,"(7, 27)",left,5942406,"(13, 27)","(8, 9)",19.0
297,20-5-Omega-02-Aug-2019-1.csv,7.0,-27.0,"(7, 27)",left,5956187,"(13, 27)",,
298,20-7-Omega-02-Jul-2019-1.csv,8.0,44.0,"(7, 27)",left,5966954,"(13, 27)","(7, 19)",8.0
299,20-5-Omega-03-Jun-2019-1.csv,8.0,12.0,"(7, 27)",left,5985322,"(10, 27)","(6, 30)",4.0
300,20-3-Omega-03-Sep-2019-1.csv,23.0,-17.0,"(7, 27)",left,5991764,"(7, 30)","(6, 9)",19.0
301,20-3-Omega-06-Jun-2019-1.csv,8.0,-22.0,"(7, 27)",left,6053944,"(13, 27)","(10, 9)",21.0
302,20-4-Omega-06-Jun-2019-1.csv,7.0,-38.0,"(7, 27)",left,6056179,"(10, 27)",,
303,20-3-Omega-09-Jul-2019-1.csv,7.0,54.0,"(7, 27)",left,6058180,"(13, 27)","(7, 23)",4.0
304,20-7-Omega-09-Jul-2019-1.csv,9.0,-5.0,"(7, 27)",left,6065711,"(13, 27)","(6, 24)",4.0
305,20-9-Omega-09-Jul-2019-1.csv,7.0,26.0,"(7, 27)",left,6068118,"(13, 27)","(9, 9)",20.0
306,20-2-Omega-10-Jun-2019-1.csv,8.0,12.0,"(7, 27)",left,6074152,"(13, 27)","(7, 14)",13.0
307,20-3-Omega-13-Jun-2019-1.csv,7.0,31.0,"(7, 27)",left,6107772,"(13, 27)","(5, 24)",5.0
308,20-4-Omega-14-Aug-2019-1.csv,9.0,-20.0,"(7, 27)",left,6115839,"(13, 27)","(5, 12)",17.0
309,20-5-Omega-15-Jul-2019-1.csv,7.0,111.0,"(7, 27)",left,6136648,"(13, 27)",,
310,20-3-Omega-15-Jun-2019-1.csv,56.0,-33.0,"(7, 27)",left,6145277,"(10, 27)","(2, 27)",11.0
311,20-1-Omega-16-Aug-2019-1.csv,8.0,-18.0,"(7, 27)",left,6148233,"(10, 27)","(5, 30)",5.0
312,20-3-Omega-16-Aug-2019-1.csv,7.0,-28.0,"(7, 27)",left,6154912,"(13, 27)","(5, 12)",17.0
313,20-5-Omega-17-Jul-2019-1.csv,7.0,-30.0,"(7, 27)",left,6184577,"(13, 27)",,
314,20-3-Omega-18-Jul-2019-2.csv,88.0,48.0,"(7, 27)",left,6202799,"(10, 27)","(5, 30)",5.0
315,20-4-Omega-18-Jul-2019-2.csv,8.0,57.0,"(7, 27)",left,6203131,"(13, 27)","(7, 7)",20.0
316,20-6-Omega-21-Jun-2019-1.csv,8.0,-21.0,"(7, 27)",left,6251313,"(13, 27)","(5, 9)",20.0
317,20-7-Omega-21-Jun-2019-1.csv,7.0,-28.0,"(7, 27)",left,6252639,"(10, 27)","(2, 27)",11.0
318,20-5-Omega-25-Jun-2019-1.csv,19.0,-14.0,"(7, 27)",left,6303914,"(10, 27)","(3, 24)",7.0
319,20-5-Omega-28-Aug-2019-1.csv,8.0,30.0,"(7, 27)",left,6343167,"(13, 27)","(7, 10)",17.0
320,20-3-Omega-28-May-2019-1.csv,7.0,65.0,"(7, 27)",left,6355027,"(13, 27)","(6, 12)",16.0
321,20-1-Omega-30-Aug-2019-1.csv,7.0,36.0,"(7, 27)",left,6374948,"(13, 27)","(7, 22)",5.0
322,20-3-Omega-30-Jun-2019-1.csv,8.0,-25.0,"(7, 27)",left,6392108,"(13, 27)","(8, 9)",19.0
323,20-5-Omega-30-Jun-2019-1.csv,7.0,-31.0,"(7, 27)",left,6394579,"(13, 27)",,
324,20-2-Omega-31-Jul-2019-1.csv,7.0,36.0,"(7, 27)",left,6399203,"(13, 27)","(8, 24)",4.0
325,20-2-Omega-31-Jul-2019-1.csv,128.0,-43.0,"(7, 27)",left,6402229,"(13, 27)","(7, 9)",18.0
326,21-2-Omega-03-Jun-2019-1.csv,7.0,138.0,"(7, 27)",left,6436228,"(13, 27)","(5, 18)",11.0
327,21-4-Omega-03-Jun-2019-1.csv,7.0,-35.0,"(7, 27)",left,6438395,"(13, 27)","(2, 26)",10.0
328,21-2-Omega-06-Aug-2019-1.csv,7.0,131.0,"(7, 27)",left,6504345,"(13, 27)","(8, 24)",4.0
329,21-3-Omega-06-Jun-2019-1.csv,8.0,75.0,"(7, 27)",left,6511754,"(13, 27)","(6, 12)",16.0
330,21-4-Omega-09-Jul-2019-1.csv,7.0,130.0,"(7, 27)",left,6522019,"(13, 27)","(8, 24)",4.0
331,21-8-Omega-10-Jun-2019-1.csv,8.0,-16.0,"(7, 27)",left,6532848,"(13, 27)","(7, 8)",19.0
332,21-2-Omega-12-Aug-2019-1.csv,7.0,27.0,"(7, 27)",left,6537442,"(13, 27)","(8, 24)",4.0
333,21-6-Omega-12-Aug-2019-1.csv,7.0,9.0,"(7, 27)",left,6542406,"(10, 27)","(6, 30)",4.0
334,21-5-Omega-13-Aug-2019-1.csv,8.0,125.0,"(7, 27)",left,6550088,"(13, 27)","(5, 9)",20.0
335,21-3-Omega-14-Aug-2019-1.csv,7.0,35.0,"(7, 27)",left,6573407,"(10, 27)","(4, 24)",6.0
336,21-2-Omega-15-Jun-2019-1.csv,188.0,0.0,"(7, 27)",left,6605692,"(10, 27)","(7, 19)",8.0
337,21-5-Omega-15-Jun-2019-1.csv,7.0,137.0,"(7, 27)",left,6608777,"(13, 27)","(6, 9)",19.0
338,21-5-Omega-18-Jul-2019-2.csv,7.0,-23.0,"(7, 27)",left,6673992,"(13, 27)","(3, 24)",7.0
339,21-3-Omega-19-Aug-2019-1.csv,30.0,-43.0,"(7, 27)",left,6682341,"(10, 27)","(2, 26)",10.0
340,21-4-Omega-19-Aug-2019-1.csv,8.0,34.0,"(7, 27)",left,6682835,"(13, 27)","(6, 5)",23.0
341,21-5-Omega-24-Jun-2019-1.csv,8.0,-32.0,"(7, 27)",left,6751090,"(10, 27)",,
342,21-5-Omega-25-Jul-2019-1.csv,7.0,73.0,"(7, 27)",left,6760682,"(13, 27)","(5, 9)",20.0
343,21-7-Omega-26-Jul-2019-1.csv,7.0,11.0,"(7, 27)",left,6789254,"(13, 27)","(16, 8)",28.0
344,21-4-Omega-27-Jun-2019-1.csv,9.0,11.0,"(7, 27)",left,6797628,"(13, 27)","(7, 23)",4.0
345,21-6-Omega-28-Aug-2019-1.csv,7.0,109.0,"(7, 27)",left,6809953,"(13, 27)","(5, 12)",17.0
346,21-7-Omega-28-Aug-2019-1.csv,7.0,61.0,"(7, 27)",left,6811029,"(10, 27)",,
347,21-2-Omega-28-May-2019-1.csv,9.0,41.0,"(7, 27)",left,6814632,"(13, 27)","(7, 17)",10.0
348,21-4-Omega-28-May-2019-1.csv,8.0,-8.0,"(7, 27)",left,6818476,"(13, 27)","(5, 12)",17.0
349,21-4-Omega-29-Aug-2019-1.csv,8.0,62.0,"(7, 27)",left,6827792,"(13, 27)","(6, 12)",16.0
350,21-2-Omega-29-Jul-2019-1.csv,8.0,70.0,"(7, 27)",left,6831626,"(13, 27)","(7, 21)",6.0
351,22-4-Omega-01-Jun-2019-1.csv,7.0,134.0,"(7, 27)",left,6878548,"(13, 27)","(7, 15)",12.0
352,22-3-Omega-02-Jun-2019-2.csv,8.0,-46.0,"(7, 27)",left,6902206,"(10, 27)",,
353,22-2-Omega-03-Jun-2019-1.csv,7.0,72.0,"(7, 27)",left,6909855,"(13, 27)","(4, 24)",6.0
354,22-3-Omega-04-Jul-2019-1.csv,8.0,49.0,"(7, 27)",left,6929495,"(13, 27)","(5, 24)",5.0
355,22-4-Omega-04-Jun-2019-1.csv,8.0,77.0,"(7, 27)",left,6942400,"(13, 27)",,
356,22-4-Omega-10-Jun-2019-1.csv,7.0,46.0,"(7, 27)",left,6997628,"(13, 27)","(5, 5)",24.0
357,22-2-Omega-12-Aug-2019-1.csv,8.0,97.0,"(7, 27)",left,7004517,"(13, 27)","(7, 8)",19.0
358,22-6-Omega-14-Aug-2019-1.csv,8.0,-37.0,"(7, 27)",left,7038457,"(13, 27)","(8, 5)",23.0
359,22-3-Omega-15-Aug-2019-1.csv,7.0,83.0,"(7, 27)",left,7046742,"(13, 27)","(7, 22)",5.0
360,22-5-Omega-15-Jul-2019-1.csv,7.0,-13.0,"(7, 27)",left,7058321,"(13, 27)",,
361,22-6-Omega-15-Jun-2019-1.csv,7.0,29.0,"(7, 27)",left,7070247,"(10, 27)",,
362,22-3-Omega-17-Jun-2019-1.csv,7.0,132.0,"(7, 27)",left,7118340,"(13, 27)","(6, 9)",19.0
363,22-6-Omega-18-Jul-2019-2.csv,7.0,-56.0,"(7, 27)",left,7129483,"(10, 27)",,
364,22-7-Omega-19-Aug-2019-1.csv,7.0,129.0,"(7, 27)",left,7141250,"(13, 27)","(4, 5)",25.0
365,22-4-Omega-19-Jun-2019-3.csv,29.0,39.0,"(7, 27)",left,7149511,"(10, 27)","(6, 24)",4.0
366,22-5-Omega-21-Jun-2019-1.csv,20.0,26.0,"(7, 27)",left,7181478,"(10, 27)",,
367,22-2-Omega-24-Jun-2019-1.csv,8.0,-6.0,"(7, 27)",left,7208107,"(13, 27)","(6, 24)",4.0
368,22-2-Omega-25-Jul-2019-1.csv,24.0,24.0,"(7, 27)",left,7218902,"(10, 27)","(7, 23)",4.0
369,22-6-Omega-25-Jul-2019-1.csv,7.0,-29.0,"(7, 27)",left,7224829,"(10, 27)",,
370,22-7-Omega-26-Aug-2019-1.csv,9.0,123.0,"(7, 27)",left,7246054,"(13, 27)","(12, 5)",27.0
371,22-5-Omega-27-Jun-2019-1.csv,9.0,47.0,"(7, 27)",left,7263333,"(13, 27)","(8, 9)",19.0
372,22-7-Omega-27-Jun-2019-1.csv,9.0,59.0,"(7, 27)",left,7265193,"(13, 27)","(3, 12)",19.0
373,22-6-Omega-29-Aug-2019-1.csv,7.0,19.0,"(7, 27)",left,7298121,"(13, 27)","(4, 24)",6.0
374,22-6-Omega-30-Aug-2019-1.csv,7.0,-23.0,"(7, 27)",left,7309625,"(10, 27)",,
375,22-7-Omega-30-Jun-2019-1.csv,7.0,-17.0,"(7, 27)",left,7322241,"(10, 27)",,
376,22-3-Omega-31-Jul-2019-1.csv,7.0,25.0,"(7, 27)",left,7330914,"(13, 27)","(5, 12)",17.0
377,23-3-Omega-02-Jun-2019-2.csv,8.0,50.0,"(7, 27)",left,7370117,"(13, 27)","(7, 16)",11.0
378,23-5-Omega-02-Jun-2019-2.csv,8.0,41.0,"(7, 27)",left,7373188,"(13, 27)",,
379,23-5-Omega-03-Sep-2019-1.csv,7.0,-71.0,"(7, 27)",left,7389589,"(13, 27)","(2, 10)",22.0
380,23-8-Omega-05-Jul-2019-1.csv,7.0,-10.0,"(7, 27)",left,7438810,"(10, 27)",,
381,23-8-Omega-05-Sep-2019-1.csv,7.0,114.0,"(7, 27)",left,7451353,"(13, 27)",,
382,23-3-Omega-09-Jul-2019-1.csv,8.0,28.0,"(7, 27)",left,7477402,"(13, 27)","(7, 20)",7.0
383,23-6-Omega-09-Jul-2019-1.csv,14.0,41.0,"(7, 27)",left,7480689,"(10, 27)","(6, 30)",4.0
384,23-4-Omega-10-Jun-2019-1.csv,7.0,47.0,"(7, 27)",left,7491892,"(13, 27)","(6, 9)",19.0
385,23-5-Omega-13-Jun-2019-1.csv,8.0,-4.0,"(7, 27)",left,7522117,"(13, 27)",,
386,23-4-Omega-14-Aug-2019-1.csv,48.0,33.0,"(7, 27)",left,7531195,"(10, 27)","(6, 24)",4.0
387,23-3-Omega-15-Jun-2019-1.csv,7.0,32.0,"(7, 27)",left,7560897,"(10, 27)","(5, 30)",5.0
388,23-4-Omega-15-Jun-2019-1.csv,7.0,133.0,"(7, 27)",left,7561690,"(13, 27)","(7, 10)",17.0
389,23-5-Omega-16-Jun-2019-1.csv,8.0,-21.0,"(7, 27)",left,7592397,"(13, 27)","(5, 12)",17.0
390,23-8-Omega-17-Jul-2019-1.csv,8.0,-27.0,"(7, 27)",left,7608113,"(13, 27)","(2, 25)",9.0
391,23-6-Omega-18-Jul-2019-2.csv,7.0,-7.0,"(7, 27)",left,7628563,"(13, 27)",,
392,23-6-Omega-24-Jun-2019-1.csv,7.0,72.0,"(7, 27)",left,7707802,"(13, 27)",,
393,23-5-Omega-30-Aug-2019-1.csv,8.0,-19.0,"(7, 27)",left,7785500,"(13, 27)","(6, 9)",19.0
394,23-6-Omega-30-Aug-2019-1.csv,7.0,-32.0,"(7, 27)",left,7787452,"(13, 27)","(4, 12)",18.0
395,24-1-Omega-01-Jun-2019-1.csv,8.0,-14.0,"(7, 27)",left,7810521,"(13, 27)","(5, 24)",5.0
396,24-4-Omega-01-Jun-2019-1.csv,7.0,23.0,"(7, 27)",left,7817789,"(13, 27)","(8, 9)",19.0
397,24-2-Omega-04-Jun-2019-1.csv,6.0,-28.0,"(7, 27)",left,7878349,"(10, 27)","(7, 30)",3.0
398,24-6-Omega-05-Jul-2019-1.csv,8.0,103.0,"(7, 27)",left,7902244,"(13, 27)","(11, 9)",22.0
399,24-4-Omega-06-Jun-2019-1.csv,7.0,69.0,"(7, 27)",left,7929464,"(13, 27)","(7, 10)",17.0
400,24-6-Omega-09-Jul-2019-1.csv,7.0,-31.0,"(7, 27)",left,7941183,"(10, 27)",,
401,24-5-Omega-10-Jun-2019-1.csv,8.0,55.0,"(7, 27)",left,7947557,"(10, 27)","(2, 29)",9.0
402,24-4-Omega-14-Aug-2019-1.csv,8.0,44.0,"(7, 27)",left,7990925,"(13, 27)","(7, 23)",4.0
403,24-3-Omega-15-Aug-2019-1.csv,8.0,-16.0,"(7, 27)",left,8000711,"(10, 27)","(5, 30)",5.0
404,24-3-Omega-15-Jun-2019-1.csv,8.0,58.0,"(7, 27)",left,8020994,"(13, 27)","(7, 8)",19.0
405,24-5-Omega-16-Aug-2019-1.csv,29.0,18.0,"(7, 27)",left,8032627,"(10, 27)",,
406,24-5-Omega-16-Jun-2019-1.csv,8.0,-11.0,"(7, 27)",left,8049957,"(13, 27)","(6, 12)",16.0
407,24-3-Omega-17-Jun-2019-1.csv,8.0,74.0,"(7, 27)",left,8072671,"(13, 27)","(5, 12)",17.0
408,24-6-Omega-19-Aug-2019-1.csv,8.0,19.0,"(7, 27)",left,8083567,"(13, 27)","(5, 9)",20.0
409,24-4-Omega-21-Aug-2019-1.csv,29.0,35.0,"(7, 27)",left,8110507,"(10, 27)","(7, 22)",5.0
410,24-6-Omega-24-Jun-2019-1.csv,7.0,-7.0,"(7, 27)",left,8150906,"(13, 27)","(6, 12)",16.0
411,24-4-Omega-25-Jul-2019-1.csv,6.0,39.0,"(7, 27)",left,8160249,"(10, 27)","(4, 30)",6.0
412,24-3-Omega-26-Aug-2019-1.csv,7.0,49.0,"(7, 27)",left,8178513,"(13, 27)","(6, 24)",4.0
413,24-6-Omega-26-Jul-2019-1.csv,9.0,25.0,"(7, 27)",left,8188382,"(13, 27)","(9, 9)",20.0
414,24-7-Omega-26-Jul-2019-1.csv,8.0,42.0,"(7, 27)",left,8189493,"(13, 27)",,
415,24-2-Omega-30-Jun-2019-1.csv,8.0,17.0,"(7, 27)",left,8255333,"(13, 27)","(7, 21)",6.0
416,24-6-Omega-31-Jul-2019-1.csv,7.0,-18.0,"(7, 27)",left,8272144,"(13, 27)","(5, 9)",20.0
417,25-1-Omega-02-Jul-2019-1.csv,8.0,138.0,"(7, 27)",left,8280580,"(13, 27)","(7, 23)",4.0
418,25-6-Omega-02-Jul-2019-1.csv,9.0,82.0,"(7, 27)",left,8289509,"(13, 27)","(3, 24)",7.0
419,25-6-Omega-05-Sep-2019-1.csv,8.0,68.0,"(7, 27)",left,8367196,"(13, 27)","(7, 6)",21.0
420,25-3-Omega-06-Jun-2019-1.csv,7.0,88.0,"(7, 27)",left,8378538,"(13, 27)","(7, 14)",13.0
421,25-8-Omega-10-Jun-2019-1.csv,7.0,20.0,"(7, 27)",left,8407640,"(13, 27)",,
422,25-5-Omega-14-Aug-2019-1.csv,7.0,-54.0,"(7, 27)",left,8446388,"(13, 27)","(2, 9)",23.0
423,25-6-Omega-15-Jul-2019-1.csv,8.0,-60.0,"(7, 27)",left,8465719,"(13, 27)","(5, 12)",17.0
424,25-3-Omega-15-Jun-2019-1.csv,7.0,137.0,"(7, 27)",left,8475671,"(13, 27)","(3, 24)",7.0
425,25-7-Omega-16-Jul-2019-1.csv,8.0,54.0,"(7, 27)",left,8499673,"(13, 27)","(6, 5)",23.0
426,25-6-Omega-17-Jun-2019-1.csv,7.0,-36.0,"(7, 27)",left,8534765,"(10, 27)",,
427,25-4-Omega-19-Jun-2019-3.csv,8.0,-30.0,"(7, 27)",left,8554239,"(13, 27)","(2, 6)",26.0
428,25-2-Omega-20-Aug-2019-1.csv,7.0,-8.0,"(7, 27)",left,8563375,"(13, 27)","(4, 24)",6.0
429,25-4-Omega-21-Aug-2019-1.csv,7.0,19.0,"(7, 27)",left,8574313,"(10, 27)",,
430,25-6-Omega-22-Jul-2019-1.csv,7.0,55.0,"(7, 27)",left,8601381,"(13, 27)",,
431,25-5-Omega-24-Jun-2019-1.csv,8.0,-31.0,"(7, 27)",left,8612001,"(13, 27)","(6, 5)",23.0
432,25-5-Omega-26-Aug-2019-1.csv,6.0,48.0,"(7, 27)",left,8643887,"(10, 27)","(5, 30)",5.0
433,25-4-Omega-26-Jul-2019-1.csv,8.0,98.0,"(7, 27)",left,8650859,"(13, 27)","(5, 5)",24.0
434,25-2-Omega-28-May-2019-1.csv,7.0,136.0,"(7, 27)",left,8669231,"(13, 27)","(7, 19)",8.0
435,25-3-Omega-30-Jun-2019-1.csv,8.0,114.0,"(7, 27)",left,8699721,"(13, 27)","(7, 22)",5.0
436,25-7-Omega-30-Jun-2019-1.csv,9.0,-2.0,"(7, 27)",left,8702514,"(10, 27)","(4, 30)",6.0
437,25-4-Omega-31-Jul-2019-1.csv,8.0,26.0,"(7, 27)",left,8710758,"(13, 27)","(4, 12)",18.0
